duplicate_count,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
2,581166,23236,STORAGE TIN VINTAGE DOILY ,2,2011-12-07 14:43:00,2.89,15525,United Kingdom
2,581134,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,1,2011-12-07 13:12:00,2.89,16368,United Kingdom
2,580893,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-12-06 12:38:00,1.25,17290,United Kingdom
2,580677,84991,60 TEATIME FAIRY CAKE CASES,1,2011-12-05 14:40:00,0.55,16200,United Kingdom
2,580659,22865,HAND WARMER OWL DESIGN,2,2011-12-05 13:46:00,2.1,17811,United Kingdom
2,580516,23597,PAPER BUNTING PAISLEY PARK,1,2011-12-04 14:15:00,2.95,17954,United Kingdom
2,580434,23329,DECORATIVE WICKER HEART LARGE,1,2011-12-04 12:17:00,1.65,17114,United Kingdom
2,580385,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,2,2011-12-04 10:11:00,1.25,16326,United Kingdom
2,575895,22597,MUSICAL ZINC HEART DECORATION ,1,2011-11-11 14:50:00,0.29,17052,United Kingdom
2,570244,22295,HEART FILIGREE DOVE LARGE,12,2011-10-09 16:05:00,1.65,14514,United Kingdom
2,572461,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-10-24 12:56:00,2.95,17344,United Kingdom
2,572703,22066,LOVE HEART TRINKET POT,2,2011-10-25 14:35:00,0.39,16110,United Kingdom
2,578998,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-27 16:05:00,2.1,15436,United Kingdom
2,579099,16046,TEATIME PEN CASE & PENS,1,2011-11-28 11:26:00,0.85,15714,United Kingdom
2,579135,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-11-28 12:44:00,0.85,18096,United Kingdom
2,579458,23329,DECORATIVE WICKER HEART LARGE,1,2011-11-29 14:38:00,1.65,16549,United Kingdom
2,579458,23332,IVORY WICKER HEART LARGE,2,2011-11-29 14:38:00,1.65,16549,United Kingdom
2,579458,22865,HAND WARMER OWL DESIGN,1,2011-11-29 14:38:00,2.1,16549,United Kingdom
2,579472,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-29 15:09:00,0.83,13521,United Kingdom
2,580396,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,2011-12-04 11:00:00,1.95,13838,United Kingdom
2,580469,22344,PARTY PIZZA DISH PINK POLKADOT,3,2011-12-04 12:32:00,0.19,14583,United Kingdom
2,580469,20727,LUNCH BAG  BLACK SKULL.,2,2011-12-04 12:32:00,1.65,14583,United Kingdom
2,580504,23084,RABBIT NIGHT LIGHT,1,2011-12-04 13:32:00,2.08,17936,United Kingdom
2,580619,23247,"BISCUIT TIN 50'S CHRISTMAS",1,2011-12-05 12:08:00,2.89,15053,United Kingdom
2,580654,51014A,"FEATHER PEN,HOT PINK",12,2011-12-05 13:37:00,0.39,15854,United Kingdom
2,580903,22624,IVORY KITCHEN SCALES,1,2011-12-06 12:56:00,8.5,14606,United Kingdom
2,580908,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2011-12-06 13:20:00,9.95,16495,United Kingdom
2,581134,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,3,2011-12-07 13:12:00,0.79,16368,United Kingdom
2,581166,23154,SET OF 4 JAM JAR MAGNETS,1,2011-12-07 14:43:00,2.08,15525,United Kingdom
2,581166,23079,TOADSTOOL BEDSIDE LIGHT ,1,2011-12-07 14:43:00,8.95,15525,United Kingdom
2,544406,22713,CARD I LOVE LONDON ,12,2011-02-18 13:26:00,0.42,16726,United Kingdom
2,544700,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2011-02-23 10:10:00,1.25,18041,United Kingdom
2,545334,85206A,CREAM FELT EASTER EGG BASKET,1,2011-03-01 16:34:00,1.65,15750,United Kingdom
2,545683,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-03-06 11:50:00,1.65,14903,United Kingdom
2,547028,21181,PLEASE ONE PERSON METAL SIGN,12,2011-03-20 10:13:00,2.1,13593,United Kingdom
2,547070,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-03-20 13:58:00,1.25,16115,United Kingdom
2,547651,22553,PLASTERS IN TIN SKULLS,1,2011-03-24 12:11:00,1.65,16904,United Kingdom
2,547651,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,2011-03-24 12:11:00,0.85,16904,United Kingdom
2,547663,21058,PARTY INVITES WOODLAND,1,2011-03-24 13:16:00,0.85,16022,United Kingdom
2,547940,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-03-28 14:43:00,1.25,16814,United Kingdom
2,548309,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-03-30 12:02:00,0.42,16657,United Kingdom
2,548910,21982,PACK OF 12 SUKI TISSUES ,432,2011-04-05 08:51:00,0.2,17940,United Kingdom
2,549251,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-04-07 12:16:00,0.42,14449,United Kingdom
2,549279,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-04-07 13:16:00,2.08,16469,United Kingdom
2,550632,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,2011-04-19 14:56:00,6.25,16907,United Kingdom
2,550651,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-04-19 16:52:00,0.55,15436,United Kingdom
2,552267,22822,CREAM WALL PLANTER HEART SHAPED,1,2011-05-08 11:49:00,5.95,15038,United Kingdom
2,552277,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-05-08 12:34:00,1.25,13642,United Kingdom
2,552651,21000,ROSE DU SUD COSMETICS BAG,1,2011-05-10 14:09:00,4.25,16431,United Kingdom
2,552652,84789,ENCHANTED BIRD PLANT CAGE,1,2011-05-10 14:09:00,3.75,14591,United Kingdom
2,553487,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-05-17 12:38:00,2.08,13246,United Kingdom
2,553935,20674,GREEN POLKADOT BOWL,12,2011-05-20 10:32:00,1.25,15856,United Kingdom
2,554102,22059,CERAMIC STRAWBERRY DESIGN MUG,2,2011-05-22 13:40:00,1.49,14647,United Kingdom
2,554382,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-05-24 11:55:00,1.65,17365,United Kingdom
2,554918,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-05-27 12:29:00,2.95,17345,United Kingdom
2,555537,21900,"KEY FOB , SHED",1,2011-06-05 12:37:00,0.65,15453,United Kingdom
2,578017,23101,SILVER STARS TABLE DECORATION,1,2011-11-22 13:07:00,0.83,13569,United Kingdom
2,556905,22467,GUMBALL COAT RACK,1,2011-06-15 13:05:00,2.55,16904,United Kingdom
2,578488,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-24 12:53:00,2.08,12784,Portugal
2,557956,20723,STRAWBERRY CHARLOTTE BAG,1,2011-06-23 19:20:00,0.85,18283,United Kingdom
2,558086,21169,"YOU'RE CONFUSING ME METAL SIGN ",1,2011-06-26 11:58:00,1.69,16728,United Kingdom
2,558370,22997,TRAVEL CARD WALLET UNION JACK,24,2011-06-28 15:44:00,0.42,17750,United Kingdom
2,558459,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-06-29 14:20:00,0.85,15334,United Kingdom
2,558876,22384,LUNCH BAG PINK POLKADOT,1,2011-07-04 13:36:00,1.65,17841,United Kingdom
2,560026,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2011-07-14 13:11:00,1.25,16928,United Kingdom
2,560209,22567,20 DOLLY PEGS RETROSPOT,1,2011-07-15 14:05:00,1.45,15004,United Kingdom
2,560223,23206,LUNCH BAG APPLE DESIGN,2,2011-07-15 15:32:00,1.65,16904,United Kingdom
2,568991,21263,GREEN GOOSE FEATHER TREE 60CM,2,2011-09-29 16:44:00,1.95,18204,United Kingdom
2,569651,22738,RIBBON REEL SNOWY VILLAGE,5,2011-10-05 12:49:00,1.65,14534,United Kingdom
2,569897,85049G,CHOCOLATE BOX RIBBONS ,1,2011-10-06 16:01:00,1.25,17813,United Kingdom
2,570209,22274,FELTCRAFT DOLL EMILY,1,2011-10-09 10:29:00,2.95,16326,United Kingdom
2,570209,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-10-09 10:29:00,3.75,16326,United Kingdom
2,570210,21815,STAR  T-LIGHT HOLDER ,1,2011-10-09 10:48:00,1.45,13259,United Kingdom
2,570410,20686,"DOLLY MIXTURE CHILDREN'S UMBRELLA",3,2011-10-10 13:04:00,3.25,16776,United Kingdom
2,570442,21877,HOME SWEET HOME MUG,1,2011-10-10 14:37:00,1.65,16549,United Kingdom
2,570455,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-10-10 15:27:00,1.65,14529,United Kingdom
2,570818,20727,LUNCH BAG  BLACK SKULL.,1,2011-10-12 12:47:00,1.65,17841,United Kingdom
2,570818,22553,PLASTERS IN TIN SKULLS,1,2011-10-12 12:47:00,1.65,17841,United Kingdom
2,571054,20766,GARDEN PATH SKETCHBOOK,1,2011-10-13 13:58:00,3.75,14234,United Kingdom
2,571883,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-10-19 13:58:00,1.25,14704,United Kingdom
2,572103,84558A,3D DOG PICTURE PLAYING CARDS,1,2011-10-20 15:57:00,2.95,17571,United Kingdom
2,578153,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1,2011-11-23 11:22:00,2.55,12748,United Kingdom
2,578703,85034C,3 ROSE MORRIS BOXED CANDLES,1,2011-11-25 11:02:00,1.25,17385,United Kingdom
2,578993,79144B,PAINTED LIGHTBULB STAR+ MOON,1,2011-11-27 15:38:00,0.42,15987,United Kingdom
2,578998,22633,HAND WARMER UNION JACK,1,2011-11-27 16:05:00,2.1,15436,United Kingdom
2,572889,22621,TRADITIONAL KNITTING NANCY,1,2011-10-26 13:56:00,1.65,12748,United Kingdom
2,572913,21624,VINTAGE UNION JACK DOORSTOP,1,2011-10-26 16:21:00,5.95,15993,United Kingdom
2,573360,23538,WALL ART VINTAGE HEART,1,2011-10-30 12:51:00,4.95,15748,United Kingdom
2,573413,20767,BLUE PAISLEY JOURNAL ,1,2011-10-30 16:12:00,2.55,15444,United Kingdom
2,574292,23439,HAND WARMER RED LOVE HEART,2,2011-11-03 15:27:00,2.1,16914,United Kingdom
2,574474,21114,LAVENDER SCENTED FABRIC HEART,5,2011-11-04 12:05:00,1.25,17979,United Kingdom
2,574478,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-11-04 12:27:00,0.85,17203,United Kingdom
2,574544,23236,STORAGE TIN VINTAGE DOILY ,6,2011-11-04 14:49:00,2.89,17084,United Kingdom
2,574643,23209,LUNCH BAG VINTAGE DOILY ,10,2011-11-06 11:25:00,1.65,17387,United Kingdom
2,574909,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2011-11-07 15:40:00,1.25,13673,United Kingdom
2,575073,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-11-08 13:10:00,1.25,13975,United Kingdom
2,577740,21947,SET OF 6 HEART CHOPSTICKS,1,2011-11-21 13:36:00,1.25,17625,United Kingdom
2,575085,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-08 13:41:00,4.95,12849,United Kingdom
2,575117,22916,HERB MARKER THYME,1,2011-11-08 14:22:00,0.65,12748,United Kingdom
2,575337,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2011-11-09 14:11:00,2.95,17867,United Kingdom
2,575337,78124,MAGAZINE RACK GEBRA ASSORTED ,1,2011-11-09 14:11:00,1.25,17867,United Kingdom
2,575517,22667,RECIPE BOX RETROSPOT ,12,2011-11-10 10:49:00,2.95,14562,United Kingdom
2,575602,23583,LUNCH BAG PAISLEY PARK  ,1,2011-11-10 12:27:00,1.65,17059,United Kingdom
2,561197,20978,36 PENCILS TUBE SKULLS,1,2011-07-25 14:35:00,1.25,16364,United Kingdom
2,562258,10135,COLOURING PENCILS BROWN TUBE,1,2011-08-03 15:28:00,1.25,16348,United Kingdom
2,562560,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-05 17:12:00,1.65,14156,EIRE
2,562560,21738,COSY SLIPPER SHOES SMALL  RED ,1,2011-08-05 17:12:00,2.95,14156,EIRE
2,563557,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-08-17 13:33:00,0.55,15786,United Kingdom
2,563915,21654,RIDGED GLASS FINGER BOWL,6,2011-08-21 13:24:00,0.39,14224,United Kingdom
2,564327,85099B,JUMBO BAG RED RETROSPOT,100,2011-08-24 13:33:00,1.74,16029,United Kingdom
2,564727,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-08-28 12:31:00,0.85,16686,United Kingdom
2,564739,22193,RED DINER WALL CLOCK,1,2011-08-28 14:28:00,8.5,16931,United Kingdom
2,565141,20725,LUNCH BAG RED RETROSPOT,1,2011-09-01 13:40:00,1.65,17841,United Kingdom
2,565430,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,2011-09-04 13:07:00,3.75,14335,Germany
2,566019,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-09-08 12:44:00,4.25,17243,United Kingdom
2,566238,23396,LA JARDIN BOTANIQUE CUSHION COVER,1,2011-09-11 11:24:00,3.75,17377,United Kingdom
2,566290,22419,LIPSTICK PEN RED,1,2011-09-11 15:24:00,0.42,14456,United Kingdom
2,566604,23287,RED VINTAGE SPOT BEAKER,8,2011-09-13 16:26:00,0.85,16279,United Kingdom
2,567288,22624,IVORY KITCHEN SCALES,1,2011-09-19 11:49:00,8.5,16906,United Kingdom
2,567288,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-09-19 11:49:00,1.25,16906,United Kingdom
2,568212,90143,SILVER BRACELET W PASTEL FLOWER,1,2011-09-25 16:05:00,7.5,15154,United Kingdom
2,536528,22584,PACK OF 6 PANNETONE GIFT BOXES,2,2010-12-01 13:17:00,2.55,15525,United Kingdom
2,536637,22867,HAND WARMER BIRD DESIGN,1,2010-12-02 11:35:00,2.1,18041,United Kingdom
2,577938,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2,2011-11-22 12:07:00,0.55,15525,United Kingdom
2,536863,22384,LUNCH BAG PINK POLKADOT,1,2010-12-03 11:19:00,1.65,17967,United Kingdom
2,536945,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2010-12-03 12:24:00,2.1,14083,United Kingdom
2,537156,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2010-12-05 13:08:00,1.25,17858,United Kingdom
2,537196,47567B,TEA TIME KITCHEN APRON,1,2010-12-05 13:55:00,5.95,15426,United Kingdom
2,537399,22718,CARD CAT AND TREE ,12,2010-12-06 14:31:00,0.42,13030,United Kingdom
2,537769,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1,2010-12-08 12:17:00,2.1,15021,United Kingdom
2,538182,17164B,"ASS COL SMALL SAND GECKO P'WEIGHT",2,2010-12-10 10:18:00,0.42,17827,United Kingdom
2,539019,22150,3 STRIPEY MICE FELTCRAFT,2,2010-12-15 14:12:00,1.95,17551,United Kingdom
2,539053,22837,HOT WATER BOTTLE BABUSHKA ,1,2010-12-15 16:32:00,4.65,16725,United Kingdom
2,539653,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-20 16:50:00,0.85,13564,United Kingdom
2,541489,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-01-18 13:38:00,2.95,15023,United Kingdom
2,541849,71053,WHITE METAL LANTERN,1,2011-01-23 13:34:00,3.75,13230,United Kingdom
2,542239,22189,CREAM HEART CARD HOLDER,1,2011-01-26 14:35:00,3.95,17786,United Kingdom
2,543096,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2011-02-03 11:39:00,1.65,14044,United Kingdom
2,543277,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-02-06 14:33:00,0.95,15808,United Kingdom
2,543731,15056N,EDWARDIAN PARASOL NATURAL,3,2011-02-11 11:57:00,5.95,17677,United Kingdom
2,543973,85206A,CREAM FELT EASTER EGG BASKET,1,2011-02-14 15:15:00,1.65,17571,United Kingdom
2,544068,21239,PINK  POLKADOT CUP,2,2011-02-15 14:08:00,0.85,16431,United Kingdom
2,576463,23398,HANGING HEART BONHEUR,1,2011-11-15 11:37:00,0.85,17974,United Kingdom
2,576875,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-16 16:32:00,2.08,15805,United Kingdom
2,577773,22567,20 DOLLY PEGS RETROSPOT,3,2011-11-21 15:57:00,1.45,16712,United Kingdom
2,577311,23581,JUMBO BAG PAISLEY PARK,1,2011-11-18 13:16:00,2.08,18225,United Kingdom
2,577473,22096,PINK PAISLEY SQUARE TISSUE BOX ,3,2011-11-20 11:28:00,0.39,15919,United Kingdom
2,577482,20728,LUNCH BAG CARS BLUE,5,2011-11-20 11:43:00,1.65,16762,United Kingdom
2,577482,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-20 11:43:00,1.65,16762,United Kingdom
2,577490,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-11-20 12:11:00,0.55,16464,United Kingdom
2,577517,23156,SET OF 5 MINI GROCERY MAGNETS,3,2011-11-20 13:16:00,2.08,16710,United Kingdom
2,577728,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-21 12:52:00,1.65,17811,United Kingdom
2,577740,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2011-11-21 13:36:00,4.25,17625,United Kingdom
2,577782,22086,"PAPER CHAIN KIT 50'S CHRISTMAS ",1,2011-11-21 16:17:00,2.95,16549,United Kingdom
2,577938,23378,"PACK OF 12 50'S CHRISTMAS TISSUES",2,2011-11-22 12:07:00,0.39,15525,United Kingdom
2,577773,23507,MINI PLAYING CARDS BUFFALO BILL ,1,2011-11-21 15:57:00,0.42,16712,United Kingdom
2,572312,21617,4 LILY  BOTANICAL DINNER CANDLES,2,2011-10-23 15:47:00,1.25,15022,United Kingdom
2,578307,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-11-23 15:53:00,2.1,17290,United Kingdom
2,578519,23322,LARGE WHITE HEART OF WICKER,1,2011-11-24 13:56:00,2.95,14591,United Kingdom
2,577167,22118,JOY WOODEN BLOCK LETTERS,1,2011-11-18 10:41:00,4.95,16511,United Kingdom
2,578781,23559,WOODLAND BUNNIES LOLLY MAKERS,1,2011-11-25 11:54:00,2.08,15872,United Kingdom
2,578921,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-11-27 11:57:00,0.55,13596,United Kingdom
2,578921,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2011-11-27 11:57:00,1.25,13596,United Kingdom
2,579124,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2011-11-28 12:14:00,1.95,15721,United Kingdom
2,579132,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-28 12:35:00,2.1,15022,United Kingdom
2,579141,21990,MODERN FLORAL STATIONERY SET,2,2011-11-28 13:06:00,1.25,17019,United Kingdom
2,579458,21231,SWEETHEART CERAMIC TRINKET BOX,1,2011-11-29 14:38:00,1.25,16549,United Kingdom
2,579458,23201,JUMBO BAG ALPHABET,1,2011-11-29 14:38:00,2.08,16549,United Kingdom
2,579690,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-11-30 14:03:00,0.55,15060,United Kingdom
2,580136,22419,LIPSTICK PEN RED,1,2011-12-01 19:42:00,0.42,17841,United Kingdom
2,577740,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,2011-11-21 13:36:00,1.45,17625,United Kingdom
2,577728,22381,TOY TIDY PINK POLKADOT,1,2011-11-21 12:52:00,2.1,17811,United Kingdom
2,577557,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,2011-11-20 15:36:00,1.25,15426,United Kingdom
2,580516,23598,PAPER BUNTING VINTAGE PARTY,1,2011-12-04 14:15:00,2.95,17954,United Kingdom
2,580516,22090,PAPER BUNTING RETROSPOT,1,2011-12-04 14:15:00,2.95,17954,United Kingdom
2,580667,23472, NINE DRAWER OFFICE TIDY,1,2011-12-05 14:19:00,14.95,15031,United Kingdom
2,580848,21812,GARLAND WITH HEARTS AND BELLS,1,2011-12-06 11:51:00,4.95,18005,United Kingdom
2,581149,71053,WHITE MOROCCAN METAL LANTERN,1,2011-12-07 14:12:00,3.75,15471,United Kingdom
2,581538,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-12-09 11:34:00,2.49,14446,United Kingdom
2,544408,22694,WICKER STAR ,1,2011-02-18 13:29:00,2.1,16726,United Kingdom
2,577503,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2,2011-11-20 12:34:00,2.95,18110,United Kingdom
2,544461,22029,SPACEBOY BIRTHDAY CARD,12,2011-02-20 14:08:00,0.42,13744,United Kingdom
2,544467,21316,SMALL CHUNKY GLASS ROMAN  BOWL,1,2011-02-20 15:51:00,2.95,14502,United Kingdom
2,545085,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-02-28 11:19:00,1.25,15039,United Kingdom
2,545460,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,2011-03-02 17:33:00,1.25,13230,United Kingdom
2,547063,22317,FIVE CATS HANGING DECORATION,1,2011-03-20 13:33:00,2.95,14769,United Kingdom
2,547070,85049D,BRIGHT BLUES RIBBONS ,1,2011-03-20 13:58:00,1.25,16115,United Kingdom
2,547653,22857,ASSORTED EASTER GIFT TAGS,6,2011-03-24 12:21:00,0.85,16745,United Kingdom
2,548312,22668,PINK BABY BUNTING,1,2011-03-30 12:12:00,2.95,16059,United Kingdom
2,548670,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-04-01 15:37:00,0.55,15356,United Kingdom
2,548703,22296,HEART IVORY TRELLIS LARGE,1,2011-04-03 11:37:00,1.65,16010,United Kingdom
2,548987,84991,60 TEATIME FAIRY CAKE CASES,2,2011-04-05 12:50:00,0.55,14535,United Kingdom
2,549558,22919,HERB MARKER MINT,1,2011-04-10 13:21:00,0.65,15058,United Kingdom
2,549733,21867,PINK UNION JACK  LUGGAGE TAG,2,2011-04-11 16:56:00,1.25,17827,United Kingdom
2,550280,22383,LUNCH BAG SUKI DESIGN ,10,2011-04-15 13:31:00,1.65,13048,United Kingdom
2,550352,22467,GUMBALL COAT RACK,1,2011-04-18 10:21:00,2.55,16719,United Kingdom
2,550621,21899,"KEY FOB , GARAGE DESIGN",2,2011-04-19 13:41:00,0.65,13263,United Kingdom
2,550632,21181,PLEASE ONE PERSON METAL SIGN,1,2011-04-19 14:56:00,2.1,16907,United Kingdom
2,551817,47566,PARTY BUNTING,1,2011-05-04 11:50:00,4.95,17974,United Kingdom
2,577497,22175,PINK OWL SOFT TOY,1,2011-11-20 12:22:00,2.95,17555,United Kingdom
2,553014,84563B,BLUE & WHITE BREAKFAST TRAY,1,2011-05-12 18:49:00,2.95,13451,United Kingdom
2,553141,22516,CHILDS GARDEN RAKE BLUE,1,2011-05-13 13:01:00,2.1,15907,United Kingdom
2,554098,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,6,2011-05-22 13:01:00,1.25,14769,United Kingdom
2,554098,22712,CARD DOLLY GIRL ,12,2011-05-22 13:01:00,0.42,14769,United Kingdom
2,554278,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-05-23 13:25:00,3.29,13831,United Kingdom
2,555110,23084,RABBIT NIGHT LIGHT,1,2011-05-31 14:34:00,2.08,17841,United Kingdom
2,555560,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-06-05 14:20:00,0.65,17346,United Kingdom
2,556473,21067,VINTAGE RED TEATIME MUG,1,2011-06-12 12:00:00,1.25,17265,United Kingdom
2,556489,23321,SMALL WHITE HEART OF WICKER,2,2011-06-12 13:59:00,1.69,14704,United Kingdom
2,557213,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-06-17 12:16:00,2.55,15021,United Kingdom
2,557305,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2011-06-19 14:42:00,1.45,13568,United Kingdom
2,557397,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,2011-06-20 11:23:00,0.42,17897,United Kingdom
2,C557663,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,2011-06-21 17:59:00,1.25,,EIRE
2,558096,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-06-26 13:24:00,1.25,15532,United Kingdom
2,558700,21544,SKULLS  WATER TRANSFER TATTOOS ,3,2011-07-01 12:33:00,0.85,17920,United Kingdom
2,577493,23206,LUNCH BAG APPLE DESIGN,1,2011-11-20 12:13:00,1.65,17323,United Kingdom
2,559552,21207,SKULL AND CROSSBONES  GARLAND ,1,2011-07-10 16:29:00,1.65,16014,United Kingdom
2,559894,81950B,FLOWER BLUE CLOCK WITH SUCKER,1,2011-07-13 12:06:00,0.29,14159,United Kingdom
2,560203,22407,MONEY BOX FIRST ADE DESIGN,1,2011-07-15 13:13:00,1.25,15311,United Kingdom
2,560723,22572,ROCKING HORSE GREEN CHRISTMAS ,5,2011-07-20 13:53:00,0.85,16464,United Kingdom
2,561036,23242,TREASURE TIN BUFFALO BILL ,1,2011-07-24 11:54:00,2.08,13137,United Kingdom
2,569224,22614,PACK OF 12 SPACEBOY TISSUES,1,2011-10-02 14:00:00,0.39,15701,United Kingdom
2,569332,22553,PLASTERS IN TIN SKULLS,1,2011-10-03 13:46:00,1.65,12637,France
2,569469,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-10-04 12:22:00,4.65,16360,United Kingdom
2,569521,16225,RATTLE SNAKE EGGS,1,2011-10-04 14:33:00,1.25,16474,United Kingdom
2,576054,23377,PACK OF 12 DOLLY GIRL TISSUES,1,2011-11-13 14:55:00,0.39,15787,United Kingdom
2,569670,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-10-05 13:47:00,1.65,14730,United Kingdom
2,569673,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,6,2011-10-05 13:58:00,4.25,17222,United Kingdom
2,576784,35001G,HAND OPEN SHAPE GOLD,1,2011-11-16 13:40:00,4.25,16204,United Kingdom
2,542578,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2011-01-28 14:57:00,2.55,13709,United Kingdom
2,542618,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-01-30 15:52:00,1.49,14502,United Kingdom
2,543535,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-02-09 13:37:00,9.95,17537,United Kingdom
2,570423,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,2011-10-10 13:38:00,1.25,14451,United Kingdom
2,C570556,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-144,2011-10-11 11:10:00,3.39,16029,United Kingdom
2,570818,23263,SET OF 3 WOODEN HEART DECORATIONS,4,2011-10-12 12:47:00,1.25,17841,United Kingdom
2,571034,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-13 12:47:00,4.95,12359,Cyprus
2,571054,20770,ABSTRACT CIRCLE JOURNAL ,1,2011-10-13 13:58:00,2.55,14234,United Kingdom
2,576784,23504,PLAYING CARDS JUBILEE UNION JACK,3,2011-11-16 13:40:00,1.25,16204,United Kingdom
2,571241,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-10-14 14:58:00,4.25,14592,United Kingdom
2,571883,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-10-19 13:58:00,2.95,14704,United Kingdom
2,571909,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-10-19 15:08:00,4.95,15006,United Kingdom
